PartitionKey,RowKey,Longitude,Latitude
"Uchkagaon 841438, Bihar, India","mirganj, uchkagaon, gopalganj district, bihar, 841438, india",84.221,26.39
"Uchkagaon 841438, Bihar, India","mirganj, uchkagaon, गोपालगंज, bihar, 841438, india",84.307,26.478
"Ucria, Italy","ucria, it, italy",14.881,38.047
"Udainagar, Bagli, Madhya Pradesh, India","udainagar, udaynagar tahsil, dewas district, madhya pradesh, india",76.225,22.546
"Udaipur 313001, Rajasthan, India","udaipur, girwa tehsil, udaipur district, rajasthan, 313001, india",73.7,24.576
"Udaipur 313001, Rajasthan, India","udaipur, girwa tehsil, udaipur, rajasthan, 313001, india",73.7,24.576
"Udaipur 799013, Tripura, India","udaipur, matarbari, gomati district, tripura, 799120, india",91.533,23.555
"Udaipur 799013, Tripura, India","udaipur, matarbari, gomati, tripura, 799120, india",91.522,23.531
"Udaipur 799013, Tripura, India","udaipur, nh8, kakraban, matarbari, gomati, tripura, 799120, india",91.522,23.531
"Udaipur, Rajasthan, India",udaipur,73.7,24.576
"Udaipur, Rajasthan, India","udaipur, rajasthan",73.7,24.576
"Udaipur, Rajasthan, India","udaipur, rajasthan, india",73.7,24.576
"Udaipur, Rajasthan, India","udaipur, udaipur district, rajasthan, india",73.7,24.576
"Udaipur, Rajasthan, India","udaipur,rajasthan,india",73.7,24.576
"Udaipur, Rajasthan, India","उदयपुर, rajasthan, india",73.7,24.576
"Udaipura Tehsil 464671, Madhya Pradesh, India","baraily, baraily tahsil, raisen, madhya pradesh, 464668, india",78.267,23.075
"Udaipura Tehsil, Madhya Pradesh, India","udaipur, udaypur, अजयगढ़ तहसील, पन्ना, madhya pradesh, india",78.567,23.112
"Udala 757041, Odisha, India","udala, mayurbhanj district, odisha, 757041, india",86.565,21.575
"Udala 757041, Odisha, India","udala, mayurbhanj, odisha, 757041, india",86.565,21.575
"Udala 757041, Odisha, India","ଉଦଳା, udala, mayurbhanj district, odisha, 757041, india",86.565,21.575
"Udala, Odisha, India","udala, mayurbhanj district, odisha, india",86.565,21.575
"Udala, Odisha, India","udala, mayurbhanj, odisha, india",86.565,21.575
"Udalguri 784508, Assam, India","rowta, udalguri tehsil, udalguri district, assam, 784508, india",92.219,26.706
"Udalguri 784508, Assam, India","rowta, udalguri tehsil, udalguri, assam, 784508, india",92.219,26.706
"Udalguri 784509, Assam, India","udalguri, udalguri tehsil, udalguri district, assam, 784509, india",92.125,26.81
"Udalguri 784509, Assam, India","udalguri, udalguri tehsil, udalguri, assam, 784509, india",92.125,26.81
"Udalguri, Assam, India","udalguri district, assam, india",92.097,26.744
"Udalguri, Assam, India","udalguri, assam, india",92.097,26.744
"Udarbond 788030, Assam, India","udharbond, udarbond, cachar district, assam, 788030, india",92.883,24.883
"Udayagiri, Andhra Pradesh, India","ఉదయగిరి, శ్రీ పొట్టి శ్రీరాములు నెల్లూరు, andhra pradesh, india",79.303,14.879
"Udayapur, Kanpur Nagar, Uttar Pradesh, India",udayapur,80.198,26.362
"Udayarpalayam 621802, Tamil Nadu, India","jayankondam, udayarpalayam, ariyalur district, tamil nadu, 621802, india",79.347,11.228
"Udayarpalayam 621804, Tamil Nadu, India","thathanur, udayarpalayam, அரியலூர் மாவட்டம், tamil nadu, 621804, india",79.297,11.183
"Udaynarayanpur 711226, West Bengal, India","উদয়নারায়ণপুর, udaynarayanpur, হাওড়া, west bengal, 711226, india",87.953,22.749
"Uddur, Karnataka 573201, India","ಹಾಸನ, ಹಾಸನ ತಾಲೂಕು, ಹಾಸನ ಜಿಲ್ಲೆ, karnataka, 573201, india",76.095,13.019
"Udgir 413517, Maharashtra, India","udgir, latur district, maharashtra, 413517, india",77.11,18.39
"Udgir 413517, Maharashtra, India","udgir, latur, maharashtra, 413517, india",77.11,18.39
"Udgir 413517, Maharashtra, India","उदगीर, latur district, maharashtra, 413517, india",77.11,18.39
"Udgir 413517, Maharashtra, India","उदगीर, udgir, latur district, maharashtra, 413517, india",77.11,18.39
"Udgir, Maharashtra, India","digras, उदगीर, latur district, maharashtra, india",77.11,18.39
"Udgir, Maharashtra, India","hakanakwadi, udgir, latur district, maharashtra, india",77.11,18.39
"Udhali Budruk, Raver, Maharashtra, India","udhali, raver, jalgaon district, maharashtra, india",75.927,21.093
"Udham Singh Nagar, Uttarakhand, India","udham singh nagar, uttarakhand, india",79.477,29.038
"Udhampur 182101, Jammu & Kashmir, India","udhampur, jammu and kashmir, 182101, india",75.139,32.925
"Udhampur 182101, Jammu & Kashmir, India","udhampur, ضلع ادھم پور, jammu and kashmir, 182101, india",75.139,32.925
"Udhampur 182126, Jammu & Kashmir, India","udhampur, udhampur district, jammu and kashmir, 182101, india",75.305,32.802
"Udhampur, Jammu & Kashmir, India","udhampur, jammu and kashmir, india",75.139,32.925
"Udhampur, Jammu & Kashmir, India","udhampur,jammu and kashmir,india",75.139,32.925
"Udhewadi, Mawal, Maharashtra, India","shrivardhan, udhewadi, mawal, pune district, maharashtra, india",73.394,18.825
"Udhwa, Jharkhand, India","bistupur, udhwa, साहिबगंज, jharkhand, india",87.841,24.974
"Udi, Enugu, Nigeria","udi, enugu, nigeria",7.097,6.507
"Udine, Italy","udine, it, italy",13.231,46.065
"Udipur 33600, Nepal","udipur, besishahar-01, besishahar, lamjung, gandaki province, nepal",84.42,28.18
"Udumalaipettai, Tamil Nadu, India",udumalaipettai,77.25,10.579
"Udumalaipettai, Tamil Nadu, India","udumalaipettai, tamil nadu, india",77.25,10.579
"Udumalaipettai, Tamil Nadu, India","udumalaipettai, திருப்பூர் மாவட்டம், tamil nadu, india",77.25,10.579
"Udumalaipettai, Tamil Nadu, India","udumalaippettai, udumalaipettai, திருப்பூர் மாவட்டம், tamil nadu, india",77.25,10.579
"Udupi Taluka 576101, Karnataka, India","udupi, indrali, udupi, udupi taluku, udupi district, karnataka, 576101, india",74.747,13.344
"Udupi Taluka 576101, Karnataka, India","udupi, udupi taluku, udupi district, karnataka, 576101, india",74.747,13.344
"Udupi Taluka 576104, Karnataka, India","मणिपाल, udupi taluku, udupi district, karnataka, 576104, india",74.786,13.354
"Udupi Taluka 576104, Karnataka, India","मणिपाल, udupi taluku, udupi, karnataka, 576104, india",74.786,13.354
"Udupi Taluka 576113, Karnataka, India","hiriadka, udupi taluku, udupi district, karnataka, 576113, india",74.881,13.339
"Udupi Taluka 576124, Karnataka, India","perdoor, udupi taluku, udupi, karnataka, 576124, india",74.902,13.4
"Udupi Taluka 576215, Karnataka, India","thirthahalli - udupi highway, shivapura, hebri taluku, udupi district, karnataka, 576112, india",74.863,13.447
"Udupi Taluka, Karnataka, India","udupi, udupi taluku, udupi, karnataka, 576101, india",74.805,13.38
"Udupi, Karnataka, India",udupi,74.747,13.344
"Udupi, Karnataka, India","udupi, karnataka, india",74.747,13.344
"Udupi, Karnataka, India","udupi,karnataka,india",74.747,13.344
"Ufa, Russia","ufa, городской округ уфа, bashkortostan, volga federal district, 450000, russia",56.035,54.773
"Uffenheim, Germany","uffenheim, de, germany",10.231,49.546
"Uganda, Uganda",uganda,32.578,0.316
"Ugar Khurd, Ugar Khurd, Ugar, Karnataka 591316, India","ಉಗಾರ ಖುರ್ದ, sh73, ಉಗಾರ ಖುರ್ದ, ಅಥಣಿ ತಾಲೂಕು, ಬೆಳಗಾವಿ ಜಿಲ್ಲೆ, karnataka, 591234, india",74.821,16.67
"Ujjain 456001, Madhya Pradesh, India","ujjain, ujjain nagartahsil, ujjain district, madhya pradesh, 456001, india",75.769,23.176
"Ujjain 456001, Madhya Pradesh, India","ujjain, ujjain nagartahsil, ujjain, madhya pradesh, 456001, india",75.769,23.176
"Ujjain 456001, Madhya Pradesh, India","ujjain, उज्जैन तहसील, ウッジャイン, madhya pradesh, 456001, india",75.769,23.176
"Ujjain Tahsīl 456001, Madhya Pradesh, Bhārat","ujjain, ujjain tahsil, ujjain district, madhya pradesh, 456001, india",75.769,23.176
"Ujjain, Madhya Pradesh, India",ujjain,75.783,23.178
"Ujjain, Madhya Pradesh, India","ujjain, india",75.783,23.178
"Ujjain, Madhya Pradesh, India","ujjain, madhya pradesh, india",75.783,23.178
"Ujjain, Madhya Pradesh, India","ujjain,madhyapradesh,india",75.783,23.178
"Ujjain, Madhya Pradesh, India","ujjain,ujjain mp",75.783,23.178
"Ujjain, Madhya Pradesh, India","उज्जैन, madhya pradesh, india",75.783,23.178
"Ukhimath 246419, Uttarakhand, India","makku, ukhimath, rudraprayag district, uttarakhand, 246419, india",79.127,30.434
"Ukhimath 246469, Uttarakhand, India","okhimath, ukhimath, rudraprayag district, uttarakhand, 246469, india",79.091,30.515
"Ukhimath 246471, Uttarakhand, India","phata, dhargaon, ukhimath, rudraprayag district, uttarakhand, 246471, india",79.045,30.578
"Ukhimath, Uttarakhand, India","ukhimath, rudraprayag district, uttarakhand, india",79.123,30.526
"Ukiah, CA, United States","ukiah, california, us, united states",-123.208,39.15
"Ukkalgaon, Maharashtra 413715, India","primary health centre, kolhar kh, mdr34, athwade, ukalgaon, rahta, ahmednagar district, maharashtra, 413710, india",74.623,19.561
"Ukkel, Brussel, België","uccle - ukkel, brussel-hoofdstad - bruxelles-capitale, région de bruxelles-capitale - brussels hoofdstedelijk gewest, belgië",4.354,50.811
"Uklana Mandi, Hisar, Haryana, India","uklana st, hisar, haryana, india",75.882,29.5
"Ukraine, Ukraine",ukraine,30.524,50.45
"Ulaanbaatar, Mongolia","улан-батор, монголия",106.916,47.922
"Ulahi Kalan, Raipur Karchuliyan, Madhya Pradesh, India","ulhi kalan, raipur-karchuliyan tahsil, rewa district, madhya pradesh, india",81.585,24.582
"Ulahi Kalan, Raipur Karchuliyan, Madhya Pradesh, India","ulhi kalan, raipur-karchuliyan tahsil, रीवा, madhya pradesh, india",81.585,24.582
"Ulan-Ude, Russia",ulan-ude,107.59,51.834
"Ulhasnagar 421005, Maharashtra, India","421005, ulhasnagar, ulhasnagar taluka, thane district, maharashtra, india",73.168,19.206
"Ulhasnagar, Maharashtra, India",ulhasnagar,73.158,19.223
"Ulhasnagar, Maharashtra, India","ulhasnagar, maharashtra, india",73.158,19.223
"Ulhasnagar, Maharashtra, India","ulhasnagar, thane district, maharashtra, india",73.158,19.223
"Ulhasnagar, Maharashtra, India","ulhasnagar, thane, maharashtra, india",73.158,19.223
"Ulhasnagar, Maharashtra, India","ulhasnagar, ulhasnagar taluka, thane district, maharashtra, india",73.158,19.223
"Ulhasnagar, Maharashtra, India","ulhasnagar, ulhasnagar taluka, thane, maharashtra, india",73.158,19.223
"Ulhasnagar, Maharashtra, India","ulhasnagar,maharashtra,india",73.158,19.223
"Ulhasnagar, Maharashtra, India","उल्हासनगर, ulhasnagar taluka, thane district, maharashtra, india",73.158,19.223
"Ulhasnagar, Maharashtra, India","उल्हासनगर, ulhasnagar taluka, thane, maharashtra, india",73.158,19.223
"Ulhasnagar, Maharashtra, India","उल्हासनगर, ulhasnagar, ठाणे, maharashtra, india",73.158,19.223
"Ullapool, United Kingdom","ullapool, scotland, gb, united kingdom",-5.158,57.9
"Ulm, Germany","ulm, de, germany",9.997,48.4
"Ulm, Germany","ulm, germany",9.997,48.4
"Ulm, Germany","ulm,germany",9.997,48.4
"Ulrum, Het Hogeland, Netherlands","ulrum, nl, netherlands",6.334,53.359
"Uluberia, West Bengal, India",uluberia,88.094,22.478
"Uluberia, West Bengal, India","uluberia,westbengal,india",88.094,22.478
"Uluberia-I 711315, West Bengal, India","uluberia, uluberia - i, howrah district, west bengal, 711315, india",88.087,22.397
"Uluberia-I 711315, West Bengal, India","uluberia, uluberia - i, howrah, west bengal, 711315, india",88.087,22.397
"Uluberia-I 711315, West Bengal, India","उलुबेरिया, uluberia - i, हावड़ा, west bengal, 711315, india",88.087,22.397
"Uluberia-I 711315, West Bengal, India","উলুবেড়িয়া, uluberia - i, হাওড়া, west bengal, 711315, india",88.087,22.397
"Uluberia-II, West Bengal, India","uluberia - ii, howrah district, west bengal, india",88.09,22.502
"Uluberia-II, West Bengal, India","uluberia - ii, হাওড়া, west bengal, india",88.09,22.502
"Umarga 413605, Maharashtra, India","kantekur, umarga, dharashiv district, maharashtra, 413605, india",76.477,17.787
"Umarga 413606, Maharashtra, India","umarga, dharashiv district, maharashtra, 413606, india",76.623,17.838
"Umarga 413606, Maharashtra, India","उमरगा, dharashiv district, maharashtra, 413606, india",76.623,17.838
"Umari, Babulgaon, Maharashtra, India","umri, babulgaon, yavatmal district, maharashtra, india",78.144,20.51
"Umari, Sirmour, Madhya Pradesh, India","umari, sirmour tahsil, rewa, madhya pradesh, india",81.398,24.777
"Umaria Khurd, Indore Tehsil, Madhya Pradesh, India","umaria, जैतहरी तहसील, अनूपपुर, madhya pradesh, india",75.956,22.665
"Umaria, Bina, Madhya Pradesh, India","umaria, madhya pradesh, india",78.231,24.372
"Umariya, Jabalpur Tehsil, Madhya Pradesh, India","umaria, ranjhi tahsil, जबलपुर ज़िला, madhya pradesh, india",79.952,23.099
"Umariya, Jabalpur Tehsil, Madhya Pradesh, India","umariya, patan tahsil, jabalpur district, madhya pradesh, india",79.952,23.099
"Umarkhed 445207, Maharashtra, India","dhanki, umarkhed, yavatmal district, maharashtra, 445207, india",77.934,19.628
"Umarkhed, Maharashtra, India","sakhara, उमरखेड, yavatmal district, maharashtra, india",77.689,19.602
"Umarkhed, Maharashtra, India","umarkhed, yavatmal district, maharashtra, india",77.689,19.602
"Umarkot, Umerkot, Sindh, Pakistan","umerkot taluka, umerkot district, mirpur khas division, sindh, pakistan",69.738,25.355
"Umerkote 764073, Odisha, India","umarkote, nabarangapur district, odisha, 764073, india",82.206,19.666
"Umerkote 764073, Odisha, India","उमरकोट, nabarangapur district, odisha, 764073, india",82.206,19.666
"Umrali, Rajkot Taluka, Gujarat, India","umrali,rajkot gj",71.008,22.08
"Umralā, Talājā Tālukā, Gujaraat, Bhārat","umrala taluka, bhavnagar district, gujarat, india",72.075,21.431
"Umrangso 788931, Assam, India","umrangso, dima hasao district, assam, 788931, india",92.733,25.52
"Umrangso 788931, Assam, India","umrangso, dima hasao, assam, 788931, india",92.733,25.52
"Umrangso, Assam, India","umrāngshu, umrangso, dima hasao, assam, india",92.737,25.511
"Umred 441203, Maharashtra, India","mohpa, umred, nagpur district, maharashtra, 441203, india",79.331,20.851
"Umred 441203, Maharashtra, India","umred, nagpur district, maharashtra, 441203, india",79.331,20.851
"Umred 441203, Maharashtra, India","umred, nagpur, maharashtra, 441203, india",79.331,20.851
"Umred, Maharashtra, India","umred, उमरेड, नागपुर जिला, maharashtra, india",79.331,20.851
"Umreth Taluka 388220, Gujarat, India","umreth, umreth taluka, anand district, gujarat, 388220, india",73.119,22.693
"Umreth Taluka 388220, Gujarat, India","umreth, umreth taluka, anand, gujarat, 388220, india",73.119,22.693
"Umreth, Madhya Pradesh, India","umreth, umreth tahsil, chhindwara, madhya pradesh, 480442, india",78.701,22.12
"Umri 431807, Maharashtra, India","umri, nanded district, maharashtra, 431807, india",77.643,19.055
"Umri, Maharashtra, India","kalgaon, umri, nanded, maharashtra, india",77.643,19.042
"Umsning 793103, Meghalaya, India","barapani, umsning, ri-bhoi, meghalaya, 793103, india",91.931,25.677
"Una 174315, Himachal Pradesh, India","mehatpur, una, una district, himachal pradesh, 140124, india",76.318,31.396
"Una 174315, Himachal Pradesh, India","mehatpur, una, उना, himachal pradesh, 140124, india",76.318,31.396
"Una 362560, Gujarat, India","una, una taluka, gir somnath district, gujarat, 362560, india",71.036,20.82
"Una 362560, Gujarat, India","una, una taluka, gir somnath district, ગુજરાત, 362560, ભારત",71.036,20.82
"Una 362560, Gujarat, India","una, una taluka, gir somnath, gujarat, 362560, india",71.036,20.82
"Una 362565, Gujarat, India","government dispensary, dhokadva, nh351k, una taluka, gir somnath district, gujarat, 362565, india",71.074,20.955
"Una, Gujarat, India","una taluka, gir somnath district, gujarat, india",71.036,20.82
"Una, Gujarat, India","una taluka, gir somnath, gujarat, india",71.036,20.82
"Una, Himachal Pradesh, India","khanpur, una, una district, himachal pradesh, india",76.275,31.479
